time (sec),X vibration (g),Y vibration (g),Z vibration (g)
23.0802,-0.0184188,0.0285324,-0.0244128
23.0902,-0.0179792,0.0274185,-0.0214982
23.1002,-0.0176919,0.0273268,-0.0248394
23.1102,-0.0160464,0.0274332,-0.0262426
23.1202,-0.0180473,0.0257084,-0.0230832
23.1302,-0.0161876,0.0272182,-0.0246233
23.1402,-0.0150295,0.0264237,-0.0257664
23.1502,-0.0165261,0.0281925,-0.0236593
23.1602,-0.0155657,0.026772,-0.0224827
23.1702,-0.0179926,0.0250766,-0.0244034
23.1802,-0.0187559,0.0264633,-0.0242487
23.1902,-0.0187713,0.0275293,-0.025284
23.2002,-0.0170469,0.0270693,-0.0241981
23.2102,-0.0172753,0.0272651,-0.0229136
23.2202,-0.0174576,0.0278117,-0.0221935
23.2302,-0.0171819,0.0252758,-0.0229075
23.2402,-0.0169364,0.027302,-0.0242621
23.2502,-0.0167669,0.0277716,-0.0237702
23.2602,-0.0179552,0.0259369,-0.0223168
23.2702,-0.0163966,0.0262993,-0.0251051
23.2802,-0.0160431,0.0258374,-0.0247956
23.2902,-0.019092,0.0267791,-0.023372
23.3002,-0.0190736,0.0267898,-0.0233825
23.3102,-0.0142027,0.0254118,-0.0262766
23.3202,-0.0141837,0.025422,-0.0262866
23.3302,-0.0198406,0.0266679,-0.0223902
23.3402,-0.019821,0.0266777,-0.0223997
23.3502,-0.0177717,0.0289149,-0.0241485
23.3602,-0.0177515,0.0289242,-0.0241576
23.3702,-0.0175326,0.0282466,-0.0245936
23.3802,-0.0186256,0.0274008,-0.0244649
23.3902,-0.0178263,0.0274704,-0.0232067
23.4002,-0.0178048,0.0274787,-0.0232148
23.4102,-0.0175542,0.0262812,-0.0256945
23.4202,-0.0176542,0.0275555,-0.0222231
23.4302,-0.0188677,0.0253047,-0.0236495
23.4402,-0.0186314,0.0265784,-0.0231378
23.4502,-0.0186084,0.0265854,-0.0231446
23.4602,-0.0178678,0.0254172,-0.0251348
23.4702,-0.0171423,0.0256068,-0.0226691
23.4802,-0.0147379,0.0254909,-0.0239874
23.4902,-0.0160716,0.0263666,-0.0260684
23.5002,-0.015284,0.0251668,-0.0234036
23.5102,-0.0164798,0.0268659,-0.0244617
23.5202,-0.0133112,0.0272067,-0.0265723
23.5302,-0.0150708,0.0271811,-0.0230828
23.5402,-0.0166928,0.028742,-0.0250555
23.5502,-0.0166665,0.0287463,-0.0250597
23.5602,-0.0166399,0.0267514,-0.0237208
23.5702,-0.016613,0.0267552,-0.0237244
23.5802,-0.017425,0.0277962,-0.0240481
23.5902,-0.0181603,0.0277231,-0.0241122
23.6002,-0.0168048,0.0274361,-0.0241302
23.6102,-0.0167766,0.0274387,-0.0241326
23.6202,-0.0201354,0.0260219,-0.0254013
23.6302,-0.0201064,0.026024,-0.0254032
23.6402,-0.0204586,0.0261172,-0.0225056
23.6502,-0.017896,0.0266069,-0.0232851
23.6602,-0.0178661,0.0266081,-0.0232861
23.6702,-0.0168745,0.0272193,-0.0253926
23.6802,-0.0168438,0.0272198,-0.025393
23.6902,-0.0164161,0.0278609,-0.0240809
23.7002,-0.0163847,0.0278608,-0.0240807
23.7102,-0.0127062,0.0277231,-0.0256671
23.7202,-0.0126742,0.0277225,-0.0256663
23.7302,-0.0143508,0.0268975,-0.0263366
23.7402,-0.014318,0.0268962,-0.0263352
23.7502,-0.0167416,0.0249415,-0.023709
23.7602,-0.01564,0.028037,-0.0261179
23.7702,-0.0156063,0.0280348,-0.0261156
23.7802,-0.0178762,0.0281543,-0.0230459
23.7902,-0.0178417,0.0281514,-0.023043
23.8002,-0.0178526,0.029552,-0.0223988
23.8102,-0.0176953,0.0287245,-0.0226851
23.8202,-0.0175835,0.0271185,-0.0254431
23.8302,-0.0169677,0.0299219,-0.022677
23.8402,-0.0181521,0.0274149,-0.0238168
23.8502,-0.0189242,0.029592,-0.0201956
23.8602,-0.0163695,0.0262452,-0.0231964
