time (sec),X vibration (g),Y vibration (g),Z vibration (g)
23.0111,0.00386455,-0.00553321,-0.00187619
23.0211,0.00494655,-0.0071157,-0.00160067
23.0311,0.00221374,-0.00759945,-0.00178287
23.0411,0.00572159,-0.00892231,-0.00199555
23.0511,0.00333946,-0.00696443,-0.00271172
23.0611,0.00413099,-0.00576936,-0.000879658
23.0711,0.0050292,-0.00669513,-0.00174834
23.0811,0.00511856,-0.00615595,-0.0021287
23.0911,0.00421597,-0.00660845,-0.00124255
23.1011,0.00511376,-0.005596,-0.00351491
23.1111,0.00427193,-0.00597196,-0.00072134
23.1211,0.00480323,-0.00633254,-0.00168137
23.1311,0.00359491,-0.00742541,-0.000474618
23.1411,0.00459896,-0.00691599,-0.00190758
23.1511,0.00326829,-0.0054604,-0.00256231
23.1611,0.0048824,-0.00627824,-0.0023625
23.1711,0.00426861,-0.00718749,-0.00254412
23.1811,0.00530261,-0.0052585,-0.00196277
23.1911,0.00406293,-0.00574026,-0.00145766
23.2011,0.00494406,-0.00844965,-0.00179174
23.2111,0.00408556,-0.00737476,-0.000737235
23.2211,0.00341002,-0.00622344,-0.00187994
23.2311,0.00281063,-0.00597226,-0.00187819
23.2411,0.00303507,-0.00567516,-0.00253253
23.2511,0.00263376,-0.00670544,-0.000180856
23.2611,0.00133204,-0.00624023,-0.00126235
23.2711,0.00506554,-0.00600377,-0.00150456
23.2811,0.00272594,-0.00700313,-0.00188406
23.2911,0.00394147,-0.00766666,-0.000432473
23.3011,0.00271547,-0.00855894,-0.00281077
23.3111,0.00563968,-0.00671977,0.000761868
23.3211,0.00209407,-0.00718453,-0.000868662
23.3311,0.00236298,-0.00763388,-0.00178199
23.3411,0.00458486,-0.00768638,-0.00356501
23.3511,0.0051739,-0.00728098,-0.00125866
23.3611,0.00377918,-0.00719586,-0.00153098
23.3711,0.00410854,-0.00717164,-0.0017117
23.3811,0.00292714,-0.00589607,-0.000519096
23.3911,0.00337827,-0.00758054,-0.00147792
23.4011,0.00543141,-0.00746435,-0.00214678
23.4111,0.00284577,-0.00405213,7.27085e-06
23.4211,0.00549371,-0.00652963,-0.00232469
23.4311,0.00353337,-0.00600101,-0.000963999
23.4411,0.00433471,-0.00715071,-0.00222775
23.4511,0.00133649,-0.00575207,-0.00336939
23.4611,0.00258003,-0.00531457,-0.00101674
23.4711,0.00223651,-0.00788289,-0.00241768
23.4811,0.00329665,-0.00642277,-0.00183494
23.4911,0.00325801,-0.00703768,-0.000596029
23.5011,0.00224266,-0.0074083,-0.000455693
23.5111,0.00292088,-0.00753464,-0.00103247
23.5211,0.00349213,-0.00708099,-8.33205e-05
23.5311,0.00291883,-0.0054065,-0.000858357
23.5411,0.003444,-0.00620377,-0.00218266
23.5511,0.00251945,-0.00631424,-0.00135543
23.5611,0.00376148,-0.00701966,-0.000375569
23.5711,0.00358429,-0.0067331,-0.000662127
23.5811,0.00223204,-0.00630906,-0.00194045
23.5911,0.00252757,-0.00651048,-0.00183018
23.6011,0.00289924,-0.00495699,-0.00138417
23.6111,0.00520861,-0.00579896,-0.000724487
23.6211,0.00260452,-0.00531327,-0.00220097
23.6311,0.000473306,-0.00580397,-0.000213677
23.6411,0.0031942,-0.00597409,-0.00292601
23.6511,0.00171879,-0.00637293,-0.00305957
23.6611,0.00303558,-0.00703102,-0.0023386
23.6711,0.000110287,-0.0050797,-0.0013124
23.6811,0.00330358,-0.00782791,-0.00141529
23.6912,0.00361282,-0.006273,-0.00418839
23.7012,0.00402872,-0.0065032,-0.000842715
23.7112,0.0023235,-0.00485643,-0.000380876
23.7212,0.00148787,-0.0058645,-0.00182632
23.7312,0.00365805,-0.00642991,-0.00171533
23.7412,0.00236435,-0.00491997,-0.00287075
23.7512,0.00332878,-0.00620221,0.00244356
23.7612,0.00194321,-0.0059279,-8.50369e-05
23.7712,0.00212913,-0.00701145,-0.0019422
23.7812,0.0031999,-0.00447853,-0.00259388
23.7912,0.00352283,-0.00505822,1.98635e-05
23.8012,0.00254862,-0.00479851,5.49375e-05
23.8112,0.00339003,-0.00638493,-0.00352624
23.8212,0.00334628,-0.00499575,-0.00230088
23.8312,0.00205116,-0.00313337,-0.00110599
23.8412,0.00211391,-0.00627568,-0.00325269
23.8512,0.00318357,-0.00403151,-0.00245441
23.8612,0.00329177,-0.00570865,-0.000343832
23.8712,0.00166033,-0.00589026,-0.000430448
23.8812,0.00364503,-0.00610223,0.000703686
23.8912,0.00224214,-0.00567316,-0.0026787
23.9012,0.0031279,-0.00431314,-0.00212428
23.9112,0.000961765,-0.00598942,0.000932608
23.9212,-0.000426341,-0.00493423,-0.000786414
23.9312,0.00200007,-0.00719,-0.0034209
23.9412,0.000169139,-0.00552412,-0.00150824
23.9512,0.00212221,-0.00268314,-0.00290667
23.9612,0.00172527,-0.00579287,-0.00296227
23.9712,0.00148077,-0.00536242,-0.00327722
23.9812,0.00198378,-0.0068849,-0.00258503
23.9912,0.0016474,-0.00476039,-0.00148081
24.0012,0.001555,-0.00622148,-0.00179559
24.0112,0.00353762,-0.00752982,-0.00207979
24.0212,0.00236153,-0.00630503,-0.000685484
24.0312,0.00126157,-0.00694163,-0.000832248
24.0412,0.000634467,-0.00443476,-0.000795851
24.0512,0.00226549,-0.00414022,-0.00112561
24.0612,0.00304186,-0.00578335,-0.00208091
24.0712,0.00180393,-0.00625139,-0.00170866
24.0812,0.000581094,-0.00700916,0.000143749
24.0912,0.0020894,-0.00415044,-0.00030785
24.1012,0.000530547,-0.00506044,-0.00165966
24.1112,0.00116878,-0.00397137,-0.000829411
24.1212,-0.000100479,-0.00626954,-0.000395837
24.1312,6.44132e-05,-0.00730106,-0.00191532
24.1412,0.00277734,-0.0045635,-0.000657659
24.1512,0.00268251,-0.00426715,-0.00158194
24.1612,0.00331994,-0.00488614,-0.00107184
24.1712,-1.00633e-05,-0.00657305,-0.00310989
24.1812,0.000977984,-0.00674917,-0.000799152
24.1912,0.000409482,-0.00486518,-0.00010578
24.2012,0.00115306,-0.00351506,-0.00113658
24.2112,0.0014845,-0.00474347,-0.00196896
24.2212,0.00119016,-0.00476625,-0.00057352
24.2312,-0.000645463,-0.0033698,-0.00282484
24.2412,5.16895e-05,-0.00496386,0.000447533
24.2512,0.000474023,-0.00458936,-0.000628758
24.2612,0.00202534,-0.00451984,-0.000285933
24.2712,-0.00126052,-0.00496894,-0.0035441
24.2812,0.00239616,-0.00485327,0.000216785
24.2912,0.00193284,-0.00408129,-0.00110341
24.3012,0.000294431,-0.00468241,-0.00195054
24.3112,-0.000474395,-0.00609204,-0.00188208
24.3212,0.0014574,-0.00570096,0.000261618
24.3312,0.000627214,-0.00553857,-0.00288939
24.3412,-0.00104237,-0.00481142,-0.00106601
24.3512,-0.00184236,-0.00548787,0.00110837
24.3612,0.000699126,-0.00675922,-0.000806508
24.3712,0.000768544,-0.00529908,-0.00111917
24.3812,-0.000108239,-0.00452538,7.88351e-05
24.3912,0.00224965,-0.00599452,-0.00232415
24.4012,0.00187608,-0.00470164,-0.00167534
24.4112,-0.000878014,-0.00426305,0.000606204
24.4212,0.000151882,-0.00531963,-0.0016898
24.4312,-0.00104615,-0.00248504,-0.00027788
24.4412,-0.000443828,-0.0061352,-0.00208549
24.4512,-0.000863999,-0.00384953,-0.00273338
24.4612,-2.60387e-06,-0.00517998,-0.00220629
24.4712,-0.000133187,-0.00463342,-0.00264044
24.4812,-0.000797989,-0.00452916,-0.00142659
24.4912,-0.000394846,-0.00485195,-0.00169278
24.5012,-0.000922647,-0.00444212,-0.00124176
24.5112,0.00137225,-0.00490185,-0.000287135
24.5212,0.00102722,-0.00368292,-0.000827807
24.5312,-0.000813318,-0.00527139,-0.00263489
24.5412,-0.000410994,-0.00357904,-0.0014207
24.5512,-0.000436078,-0.00489246,-0.000648947
24.5612,-0.00110219,-0.00500025,0.00013812
24.5712,-0.000486735,-0.00468059,-0.000631141
24.5812,-0.000451274,-0.00373512,0.000735872
24.5912,0.000133336,-0.00295731,0.00039397
24.6012,-0.000396102,-0.00362887,0.000998165
24.6112,-0.000437425,-0.00204194,-0.000533798
24.6212,-0.000387359,-0.00724493,-0.000326213
24.6312,-0.00227531,-0.00526087,-0.000530555
24.6412,-0.00115746,-0.00527551,-0.00236752
24.6512,-0.000467023,-0.00329105,-0.00115269
24.6612,-0.00227917,-0.00498374,-0.000410815
24.6712,0.000364057,-0.00333457,-0.000248716
24.6812,-0.0021198,-0.00389772,3.55098e-05
24.6912,-0.000743369,-0.00508626,0.000289276
24.7012,-0.000969264,-0.00389425,-0.00224924
24.7112,-0.00221765,-0.00401428,-0.00236157
24.7212,0.00158442,-0.00323385,-0.00184823
24.7312,-0.00115965,-0.00281942,-0.00115173
24.7412,-0.00306465,-0.00437316,0.000490865
24.7512,-0.00196385,-0.00354635,-0.00219995
24.7612,-0.000954768,-0.00410786,-0.00254087
24.7712,-0.00168534,-0.00328064,-0.000776031
24.7812,-0.00230926,-0.00390278,-0.000338642
24.7912,0.000133657,-0.00255636,-0.001305
24.8012,-0.00146714,-0.00375792,-0.00118792
24.8112,-0.00113025,-0.00352497,-0.000521483
24.8212,-0.000747745,-0.00349017,-0.000175417
24.8312,-0.00137247,-0.00322629,-0.000317572
24.8412,-0.00340116,-0.0032216,-0.000932689
24.8512,-0.00234776,-0.00269791,-0.00228017
24.8612,-0.00121822,-0.00223505,0.000110792
24.8712,-0.00161471,-0.00300794,6.04176e-05
24.8812,-0.00120266,-0.00326183,-0.000493437
24.8912,-0.00146214,-0.00183705,-0.00199327
24.9012,-0.00127929,-0.00305182,-0.00050235
24.9112,-0.000821933,-0.00257267,7.31079e-05
24.9212,-0.000975089,-0.00368022,-0.000541555
24.9312,-0.00271531,-0.000988147,-0.000377968
24.9412,-0.00178542,-0.00601676,-0.00215218
24.9512,-0.000169045,-0.00356842,-0.00034054
24.9612,-0.00338984,-0.00322556,0.00168478
24.9712,-0.00343698,-0.00318767,0.001696
24.9812,-0.00121074,-0.00334794,-0.000413675
24.9912,-0.0012582,-0.00330963,-0.000402338
25.0012,-0.00176358,-0.00212672,-0.00209992
25.0112,-0.00100265,-0.00121825,-0.0014476
25.0212,-0.00103533,-0.00362072,-0.000261179
25.0312,-0.0027924,-0.00193364,0.000787972
25.0412,-0.00322212,-0.00377112,0.000906399
25.0512,-0.0015463,-0.00161061,0.00183359
25.0612,-0.00328858,-0.001403,0.0006704
